trial_id,testbed,group,attack_id,template_id,attacker_goal_selected,monitor_decision,relation_decision,gateway_decision,service_effect,reject_reason,statement_digest,evidence_class
supply_chain-A2-097,supply_chain,G1,A2,supply_chain-A2-template-21,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,754f9737c599d1e4189f2a9080adc0d3947144268ed3564c37a66c61c4bd3480,executed_reference_runtime
supply_chain-A2-098,supply_chain,G1,A2,supply_chain-A2-template-22,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,fa93ea17776f9d9d8aac4555cf785d8f7a541a2efdfc8ed683e91fff1dbc5f8e,executed_reference_runtime
supply_chain-A2-099,supply_chain,G1,A2,supply_chain-A2-template-23,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,b1340357adf77a203b18d205f5a24b0c1257d53eea82f85700c44869f3d069a8,executed_reference_runtime
supply_chain-A2-100,supply_chain,G1,A2,supply_chain-A2-template-24,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,1c233ef7040313cfff4dd616ed83da06bf3a81ca2d5f7876834d360cf17378cd,executed_reference_runtime
supply_chain-A2-101,supply_chain,G1,A2,supply_chain-A2-template-00,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,d4c1d6b1f1e037f515880400d5d46e0ff7c7b43c79301e5d2e25b848c0927e5a,executed_reference_runtime
supply_chain-A2-102,supply_chain,G1,A2,supply_chain-A2-template-01,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,e03c07c660c0ef33090cb5a71bc87554170f71c7e4a5f0736c1c42ee25ca08b5,executed_reference_runtime
supply_chain-A2-103,supply_chain,G1,A2,supply_chain-A2-template-02,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,b89fd291aa11f7a88031cc39e97b6654310e63def6f5544eabf1c8fbea0038b0,executed_reference_runtime
supply_chain-A2-104,supply_chain,G1,A2,supply_chain-A2-template-03,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,316e99d1092522dcb5c52c14a153fa1aa81f2dfe0ecc617e715db4d777622d81,executed_reference_runtime
supply_chain-A2-105,supply_chain,G1,A2,supply_chain-A2-template-04,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,b85356f2eceb7900a0658769cf9614a6f7139ea560b435e1afc43cd37923641a,executed_reference_runtime
supply_chain-A2-106,supply_chain,G1,A2,supply_chain-A2-template-05,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,129ed4c31e2c65d90ce88e4750f5d9500a811bef7eb4e6a1e476a0ce1a787190,executed_reference_runtime
supply_chain-A2-107,supply_chain,G1,A2,supply_chain-A2-template-06,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,a906145cb61c768f965e7b6b62fca63a5fc904cc5b6fbdc15c4067c30cfe6dd7,executed_reference_runtime
supply_chain-A2-108,supply_chain,G1,A2,supply_chain-A2-template-07,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,f4105d70c372a8370704ada2fb59028d834ce26ca1f7966844b822b1822c8a88,executed_reference_runtime
supply_chain-A2-109,supply_chain,G1,A2,supply_chain-A2-template-08,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,6cb356c7c5d7e82ac640a0e735fec0f17db04d68b7cf0b5369ea0a6a1bfd063d,executed_reference_runtime
supply_chain-A2-110,supply_chain,G1,A2,supply_chain-A2-template-09,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,85489032ac903c2b56d85bd9ac7f3e0d33f6d84999c69fe2d838195c65eed132,executed_reference_runtime
supply_chain-A2-111,supply_chain,G1,A2,supply_chain-A2-template-10,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,d8a5ad9b52f18863640196b0f62a0970bea363b91c5237075ff36bcc5568e52a,executed_reference_runtime
supply_chain-A2-112,supply_chain,G1,A2,supply_chain-A2-template-11,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,77034ed24dca6c997fa56d7f1e49d6af40b27430a5d5b172b47e80c059e1db5f,executed_reference_runtime
supply_chain-A2-113,supply_chain,G1,A2,supply_chain-A2-template-12,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,4327925603f4f329e1c1aaa95114ea0925c51256e3400578812364c6daf02e01,executed_reference_runtime
supply_chain-A2-114,supply_chain,G1,A2,supply_chain-A2-template-13,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,61e7e05e68387b9ff949284b6595951763891b243be3c9e753558d6d367e792b,executed_reference_runtime
supply_chain-A2-115,supply_chain,G1,A2,supply_chain-A2-template-14,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,dcef3deea98eceac6f4be7c8ff800f6489bbf667e59e6d3f43af319d15f981fa,executed_reference_runtime
supply_chain-A2-116,supply_chain,G1,A2,supply_chain-A2-template-15,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,960a0f5ad043703ecfb26a9b15882eb3bf3b66e542daad1f601515dd7cf32431,executed_reference_runtime
supply_chain-A2-117,supply_chain,G1,A2,supply_chain-A2-template-16,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,ef5a41dd69c58940bd0f907c0078f01739b264683e9abc00f85f953dfc512d3f,executed_reference_runtime
supply_chain-A2-118,supply_chain,G1,A2,supply_chain-A2-template-17,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,3c2ac723f30e0ff7d5ad6651edc7ff1fa34beec21a2581af9983a3840030d88c,executed_reference_runtime
supply_chain-A2-119,supply_chain,G1,A2,supply_chain-A2-template-18,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,34a568456ae379b8ebe5d869f7634f01edab630390b58bf8ee48942bdaf1e065,executed_reference_runtime
supply_chain-A2-120,supply_chain,G1,A2,supply_chain-A2-template-19,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,1b97c45f85f86b1869ef3d308a304e259f7891e24d0f486933871816321ac593,executed_reference_runtime
supply_chain-A2-121,supply_chain,G1,A2,supply_chain-A2-template-20,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,fced1d30f2e43eec2ef8746af609cbf1d22f25203348144696e130e8e39e4163,executed_reference_runtime
supply_chain-A2-122,supply_chain,G1,A2,supply_chain-A2-template-21,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,d877904e40cc24d1916ea462f6ae8b178e867bc5f384daf12a8b96730eb65f47,executed_reference_runtime
supply_chain-A2-123,supply_chain,G1,A2,supply_chain-A2-template-22,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,076886f0169ce410539fced2a861e57de848dd2e0944dca82679b030b6fcd18b,executed_reference_runtime
supply_chain-A2-124,supply_chain,G1,A2,supply_chain-A2-template-23,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,775d075402980d31c0ac3e473a4ce8889dba3181b726f016893d5e834a8aee8d,executed_reference_runtime
supply_chain-A2-125,supply_chain,G1,A2,supply_chain-A2-template-24,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,f433effae05eddb4b65ac949c3705513665c793ac36107e6a1f6499c0ab3a964,executed_reference_runtime
supply_chain-A2-126,supply_chain,G1,A2,supply_chain-A2-template-00,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,c01375c0bc6aa06a4469e38ffdc819253568737c3d82748e221a05fa1a49f0f3,executed_reference_runtime
supply_chain-A2-127,supply_chain,G1,A2,supply_chain-A2-template-01,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,b4ba2679f9bc2c6c0b3b003a4a2d3f653e8da1619de3c5e5e2190807892060f3,executed_reference_runtime
supply_chain-A2-128,supply_chain,G1,A2,supply_chain-A2-template-02,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,13d274f1b819bd09423df32b396e2ec9dd0d174f3acdcf561bd69377dbc9cefe,executed_reference_runtime
supply_chain-A2-129,supply_chain,G1,A2,supply_chain-A2-template-03,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,55d4d62a6ee05453b45ce10ffeba466d97bf215b073400f3def0ef359d3e5959,executed_reference_runtime
supply_chain-A2-130,supply_chain,G1,A2,supply_chain-A2-template-04,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,86ec9d01961550d677c56a7397dde6cc3433a1b053d7265c11e4463cc816bb2c,executed_reference_runtime
supply_chain-A2-131,supply_chain,G1,A2,supply_chain-A2-template-05,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,50682f6e597cbea5d20cee26103402847dbf1b0374a0e3698b0eab3c29ae8577,executed_reference_runtime
supply_chain-A2-132,supply_chain,G1,A2,supply_chain-A2-template-06,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,9587b63475fdfe54a952962e1aabc269c19febdc571d782fc1f863863eda49f7,executed_reference_runtime
supply_chain-A2-133,supply_chain,G1,A2,supply_chain-A2-template-07,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,b0bf101a01ff4b145d9848a6b1bf25bdc0a0ac77f05fc17f49fab158186f661a,executed_reference_runtime
supply_chain-A2-134,supply_chain,G1,A2,supply_chain-A2-template-08,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,b4302a03fc238da598b855435c994a42645b36ea7c0f3ee5dad7181c0a5928a8,executed_reference_runtime
supply_chain-A2-135,supply_chain,G1,A2,supply_chain-A2-template-09,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,bae9a5ac6b6259a312127b0959c7d7a689f2a6be71bb0be4f3e74bc24529871c,executed_reference_runtime
supply_chain-A2-136,supply_chain,G1,A2,supply_chain-A2-template-10,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,1c3b044b5302c9b9435e73a1b3dd93b0cfceaa1b46ce716cd1197ee6d9b26cf0,executed_reference_runtime
supply_chain-A2-137,supply_chain,G1,A2,supply_chain-A2-template-11,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,f5425f8c48c14ad95d5ef0d5c43438766bffdeeef8e03fe5fc8059b6ae2b5b59,executed_reference_runtime
supply_chain-A2-138,supply_chain,G1,A2,supply_chain-A2-template-12,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,ac0a86ffba4c5d328b43d123414299b260605259a0255da0e94d5e51c3493494,executed_reference_runtime
supply_chain-A2-139,supply_chain,G1,A2,supply_chain-A2-template-13,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,a57ae13263aaabb6d55630f13ca6913a820d5d1495e8f55760d4425dd40af356,executed_reference_runtime
supply_chain-A2-140,supply_chain,G1,A2,supply_chain-A2-template-14,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,a1fccff9dda3f2d798406f310800ef10210b2c2085089f77393d025d5f5d4314,executed_reference_runtime
supply_chain-A2-141,supply_chain,G1,A2,supply_chain-A2-template-15,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,af954b56948b7b9768b61aaab7ba6cc246e5b6c0053cbc0a57e65e3ee00a35ba,executed_reference_runtime
supply_chain-A2-142,supply_chain,G1,A2,supply_chain-A2-template-16,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,7c31753c21da16b1c4d7df664a3179253bac435839c8f6494a226cefdeb21800,executed_reference_runtime
supply_chain-A2-143,supply_chain,G1,A2,supply_chain-A2-template-17,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,5db358fd07676b6b7c28d2acc77ca98aebe3e1a50ac12588eca212304acc120a,executed_reference_runtime
supply_chain-A2-144,supply_chain,G1,A2,supply_chain-A2-template-18,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,60dfc6da31fe8f1d1aab3c39d9dda85110112cb3b049fc2e36ce0886a1b0869b,executed_reference_runtime
supply_chain-A2-145,supply_chain,G1,A2,supply_chain-A2-template-19,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,5f1c18af4347a262500b1555647c0a887615677173a6556f168e2e22968333e8,executed_reference_runtime
supply_chain-A2-146,supply_chain,G1,A2,supply_chain-A2-template-20,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,83cc35a21ac154aff1818ec7d77e92050be7ada6a2a274629f44e286f27654fb,executed_reference_runtime
supply_chain-A2-147,supply_chain,G1,A2,supply_chain-A2-template-21,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,86adb95401db2a29a6edacba6833c1dc1af7fc04c11b568f1638729932ebca3b,executed_reference_runtime
supply_chain-A2-148,supply_chain,G1,A2,supply_chain-A2-template-22,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,fe7c416b601df9c7e6f76c66741dd61ee5900011d8dea76fee65cb29de1e86ea,executed_reference_runtime
supply_chain-A2-149,supply_chain,G1,A2,supply_chain-A2-template-23,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,f338b2e981472d245e24c0554b502eb93f37122bfb55287949e0fb2bcc415d6d,executed_reference_runtime
supply_chain-A2-150,supply_chain,G1,A2,supply_chain-A2-template-24,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,51e40b28cd3c717a5a2f06eab7c4dc615709035c0c3cbcd28888c985d3dbb62a,executed_reference_runtime
supply_chain-A2-151,supply_chain,G1,A2,supply_chain-A2-template-00,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,d98f227daf566a83942d3168ab0772c8a4219788091f9867eb9c704b42bf7b83,executed_reference_runtime
supply_chain-A2-152,supply_chain,G1,A2,supply_chain-A2-template-01,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,2a483cb93e0898f111908ce3540744f7d9528f1604e0d15c718587bedbdc137a,executed_reference_runtime
supply_chain-A2-153,supply_chain,G1,A2,supply_chain-A2-template-02,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,0082edabe9eb6d10ca47ca3fc23be07592325cefb0cd7aab3745cb253f301957,executed_reference_runtime
supply_chain-A2-154,supply_chain,G1,A2,supply_chain-A2-template-03,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,ee85aa7b20818bdd056cbff774d05262e928ffd4b54eae918081a1c15396df77,executed_reference_runtime
supply_chain-A2-155,supply_chain,G1,A2,supply_chain-A2-template-04,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,75674e145b8dd12296cb5b4d50ffa40ed1a94467c4f7f8009c387cc565c3cda4,executed_reference_runtime
supply_chain-A2-156,supply_chain,G1,A2,supply_chain-A2-template-05,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,9e037ccb4041890d9d5d8116ffda3e47230ae746d3b1cc23dfe73e2457ce06ea,executed_reference_runtime
supply_chain-A2-157,supply_chain,G1,A2,supply_chain-A2-template-06,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,20c6af472d25d5c1735d53a72a931828264d25fe28329be63b18e046299d09a1,executed_reference_runtime
supply_chain-A2-158,supply_chain,G1,A2,supply_chain-A2-template-07,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,7c90495929e31996abcb70756bb1a507de8ed2795a94333febc06d9c16a4e05b,executed_reference_runtime
supply_chain-A2-159,supply_chain,G1,A2,supply_chain-A2-template-08,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,2c5176399862bbf4b567e3ac017b28fbaf5eb9004c958c52f2a4d1bb513e6e90,executed_reference_runtime
supply_chain-A2-160,supply_chain,G1,A2,supply_chain-A2-template-09,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,56e568c8ee9dc4c073d1248390623ac363db1253343cd23714b074306b722c1c,executed_reference_runtime
supply_chain-A2-161,supply_chain,G1,A2,supply_chain-A2-template-10,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,ce57a91a7f170152b3112d965281a510b1378b532e409d187aeeb918aff0f7d8,executed_reference_runtime
supply_chain-A2-162,supply_chain,G1,A2,supply_chain-A2-template-11,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,5ef2b960d7f5c6e51288a6a2fad1bf0f871aa30b486b729d620e903e64e0346c,executed_reference_runtime
supply_chain-A2-163,supply_chain,G1,A2,supply_chain-A2-template-12,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,0082f06a9b3b49d50e9f2dd22b5d10c5972ed3cd42baf03cdb61107c696695b9,executed_reference_runtime
supply_chain-A2-164,supply_chain,G1,A2,supply_chain-A2-template-13,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,479a0cc4026d2b890066b6d38c801d39e15c10b54ea38de2482484dac1f6ed5b,executed_reference_runtime
supply_chain-A2-165,supply_chain,G1,A2,supply_chain-A2-template-14,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,ae4ab5cb867f52393bd277db6c2fe91d62081396ca9dc68da1a2620b2e19c925,executed_reference_runtime
supply_chain-A2-166,supply_chain,G1,A2,supply_chain-A2-template-15,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,5631e56e8753d0b337378bd760bd77c367cec2b5a27583a54e4b80a8586c44bd,executed_reference_runtime
supply_chain-A2-167,supply_chain,G1,A2,supply_chain-A2-template-16,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,73b1ff83e84cf4748873e0feabfce40317e230e6a80c9178d86a06008fbf974d,executed_reference_runtime
supply_chain-A2-168,supply_chain,G1,A2,supply_chain-A2-template-17,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,704e8c5df11ecba2b028882f91233de08ca5fe9269076f3bd58b5776d75bd473,executed_reference_runtime
supply_chain-A2-169,supply_chain,G1,A2,supply_chain-A2-template-18,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,3b154a8d326e9caf2c21ebe7d2adb7f3414092caa85f8a30095eadefd0164c0a,executed_reference_runtime
supply_chain-A2-170,supply_chain,G1,A2,supply_chain-A2-template-19,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,12bef553a73ef4d97873ccff021ffb89b4a0b4ae00883249b8b60d56949f9d13,executed_reference_runtime
supply_chain-A2-171,supply_chain,G1,A2,supply_chain-A2-template-20,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,99b61d6c7086b9a360ceff6e4a38cc77bc36547047a2bea5634560acad40f0ba,executed_reference_runtime
supply_chain-A2-172,supply_chain,G1,A2,supply_chain-A2-template-21,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,760d6d1b73b7a5e15c5e23d585be1d0fd4aa5cf716a1640800d47604dc66a0cd,executed_reference_runtime
supply_chain-A2-173,supply_chain,G1,A2,supply_chain-A2-template-22,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,7bada79796dae784d1328cc808b653bbeb0f35ba66ddc398059e3a45a3929d24,executed_reference_runtime
supply_chain-A2-174,supply_chain,G1,A2,supply_chain-A2-template-23,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,fc7d725519adb6d4dbd1327ee134b9529543906e255bb9f3057b64c803d42935,executed_reference_runtime
supply_chain-A2-175,supply_chain,G1,A2,supply_chain-A2-template-24,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,75541d77b6747a2acc4a5ad34ef42a473abe32bdb78c53b216015d54a7067a98,executed_reference_runtime
supply_chain-A2-176,supply_chain,G1,A2,supply_chain-A2-template-00,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,6bd2c66c2f6b5aec27191fb54fc9804574e5c65b0cbea0d285e0b16216ff7648,executed_reference_runtime
supply_chain-A2-177,supply_chain,G1,A2,supply_chain-A2-template-01,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,b387b69eac6f9136bdc2a30a9bdbd612613f00d18ba4afa5f8b277f840bafd54,executed_reference_runtime
supply_chain-A2-178,supply_chain,G1,A2,supply_chain-A2-template-02,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,9455d359e80f4e0f616770780e14e9e8ee26e0b5898bdec641e9736f58ccd547,executed_reference_runtime
supply_chain-A2-179,supply_chain,G1,A2,supply_chain-A2-template-03,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,13cde5d98efe4c0ac91c551242866cd03c7a0151300d27101182484a842ebf57,executed_reference_runtime
supply_chain-A2-180,supply_chain,G1,A2,supply_chain-A2-template-04,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,34c90a6eef6f63bf560227be7136cc307e0b258b7cca09686e8e85f1c5bb26ed,executed_reference_runtime
supply_chain-A2-181,supply_chain,G1,A2,supply_chain-A2-template-05,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,e851c1356bc6ac6641073bd9e182b17146afdaad595be0cccb7b8c5f75c92795,executed_reference_runtime
supply_chain-A2-182,supply_chain,G1,A2,supply_chain-A2-template-06,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,206ee2d56db14e902807715a30f0339d9527bd7e1a125d5a535753c2b3c4edd1,executed_reference_runtime
supply_chain-A2-183,supply_chain,G1,A2,supply_chain-A2-template-07,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,d5f0eee262cd3de4088818a838d71ec5bd2c7f3f18e1bb0d9fd31ae66e6b8266,executed_reference_runtime
supply_chain-A2-184,supply_chain,G1,A2,supply_chain-A2-template-08,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,e0443b7f50164bee3cd8aaf9688e11a7fa2dcddcb33640bdb291657eb2c8825d,executed_reference_runtime
supply_chain-A2-185,supply_chain,G1,A2,supply_chain-A2-template-09,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,7100fba9104c4971cfffafef0b5a583bbcd63ce8102a633a02b342d3b4155e31,executed_reference_runtime
supply_chain-A2-186,supply_chain,G1,A2,supply_chain-A2-template-10,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,bd6190c367b13ec0a35eaf7bb58dfa39eaa1c3b1006d02fceaf42180c1b493ee,executed_reference_runtime
supply_chain-A2-187,supply_chain,G1,A2,supply_chain-A2-template-11,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,2d84b2fd4e938ad7107301be26a00252b773b81a9ac69b39d3087f5128c8273d,executed_reference_runtime
supply_chain-A2-188,supply_chain,G1,A2,supply_chain-A2-template-12,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,2c8f08397ffec39d7c5407995f1c567af983ae257a81d75bf34c4bf1c02aca11,executed_reference_runtime
supply_chain-A2-189,supply_chain,G1,A2,supply_chain-A2-template-13,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,ad7a57fc37b0b42694ddf08cde8401a26f2110f22bb52c70f8f3eea643bf6c1a,executed_reference_runtime
supply_chain-A2-190,supply_chain,G1,A2,supply_chain-A2-template-14,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,a20373ef671978e15683320668d2f63ffbd4dcf8b087b542b354af438981228d,executed_reference_runtime
supply_chain-A2-191,supply_chain,G1,A2,supply_chain-A2-template-15,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,b4306cf9ab50b1f29e4d09ee7759947a3b1133b0b05eb090403e54c0b14970e6,executed_reference_runtime
supply_chain-A2-192,supply_chain,G1,A2,supply_chain-A2-template-16,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,24aeb58a40b0bf2ecfe097bd8166ba3a7ab844d74e7caa898009bd107c9a32ec,executed_reference_runtime
supply_chain-A2-193,supply_chain,G1,A2,supply_chain-A2-template-17,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,0d10c1f96e629c9b25a7507f4ab4591670c27793f2b12bddbd7ecdfd0d961201,executed_reference_runtime
supply_chain-A2-194,supply_chain,G1,A2,supply_chain-A2-template-18,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,d80c318dda75965185a9e50f76f913ed6910934a34bec6418bb9ee4e60075973,executed_reference_runtime
supply_chain-A2-195,supply_chain,G1,A2,supply_chain-A2-template-19,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,efddf3d7064ac5202de94c8c5c6c194a27b07e900078d82571f1bd977f0ecef2,executed_reference_runtime
supply_chain-A2-196,supply_chain,G1,A2,supply_chain-A2-template-20,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,9ea65d7ad828b394cb093af8861986a8342347ce77b36b359a0069cff273a93e,executed_reference_runtime
supply_chain-A2-197,supply_chain,G1,A2,supply_chain-A2-template-21,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,4aa812ed9c917854dbc0389c4cf6c0381e2f187905a604d7a8cc77f1dd1d02e0,executed_reference_runtime
supply_chain-A2-198,supply_chain,G1,A2,supply_chain-A2-template-22,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,e270168dc9695262a389d1e32e1a21e43fa15805aed07144edc109e57b53d359,executed_reference_runtime
supply_chain-A2-199,supply_chain,G1,A2,supply_chain-A2-template-23,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,7ed9efa4e124fc7b6fdfbc10c7254456ccdbfcab048a6e1cec64165ced6d9e18,executed_reference_runtime
supply_chain-A2-200,supply_chain,G1,A2,supply_chain-A2-template-24,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,48a3376078f8f9482a48227322d2aab683a813c97b7ccd8d160f21197f3f5a6f,executed_reference_runtime
supply_chain-A2-201,supply_chain,G1,A2,supply_chain-A2-template-00,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,6e277d37e3b560da09f9886911647d8b5cd84927d677558d7325d845d1f88047,executed_reference_runtime
supply_chain-A2-202,supply_chain,G1,A2,supply_chain-A2-template-01,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,89a7b163b658d106c5ae4cc9134ceb4cf5796bcdb2d6315d312ba8707a7020fe,executed_reference_runtime
supply_chain-A2-203,supply_chain,G1,A2,supply_chain-A2-template-02,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,8a2f36a7c53b03ddb0a039a553123a56738d6db3c1d71efbd7cef1113f744cab,executed_reference_runtime
supply_chain-A2-204,supply_chain,G1,A2,supply_chain-A2-template-03,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,7e96755d1ffe2cde60602be1b6e399302e68cbd105a53404dd7c49e64da1577c,executed_reference_runtime
supply_chain-A2-205,supply_chain,G1,A2,supply_chain-A2-template-04,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,a8f889082093415051dc3e8fe0ca63f57688ccba8836460bae4073fba7e81a70,executed_reference_runtime
supply_chain-A2-206,supply_chain,G1,A2,supply_chain-A2-template-05,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,a601afd8e5592ce461d75874ad08abd9d82d5f7a3d1b6a964d49167f3223a6d4,executed_reference_runtime
supply_chain-A2-207,supply_chain,G1,A2,supply_chain-A2-template-06,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,f2307bdb499a1cf9e396eec08b8976ab48edb51f1f88db7cbedfd9a050bfca68,executed_reference_runtime
supply_chain-A2-208,supply_chain,G1,A2,supply_chain-A2-template-07,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,e58892b6d4b332b68b09becba2e36d7c9613f0feca65dd4436460aa7dbfb6176,executed_reference_runtime
supply_chain-A2-209,supply_chain,G1,A2,supply_chain-A2-template-08,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,04df81af41f1e440371380041e1146f8c3dddb5757e86105bf06ebf8d9f8adcd,executed_reference_runtime
supply_chain-A2-210,supply_chain,G1,A2,supply_chain-A2-template-09,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,2fed35202fcb91dbe035453e31460344e7309a0f1333f1e293a95fda7d1e322e,executed_reference_runtime
supply_chain-A2-211,supply_chain,G1,A2,supply_chain-A2-template-10,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,43b8acaa213c4cc9cbae9cceda6f5f3e29d325c3552f92073ee568dd17ba42a0,executed_reference_runtime
supply_chain-A2-212,supply_chain,G1,A2,supply_chain-A2-template-11,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,52f9525ca546c8480af263ba2404151bbd32931436f0ba63f65e302d75f60af0,executed_reference_runtime
